text,date,char,sentiment,polarity,subjectivity,timestamp,Preprocess
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:11:18,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,05/14/2019,JaimeLannister,Pos,0.35,0.5625,05/14/2019 23:11:09,rt rowiepop can believe amp gave to jaime lannister the same ending a prince charming from shrek gameofthrones got got8x05 http
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:10:55,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,05/14/2019,JaimeLannister,Pos,0.35,0.5625,05/14/2019 23:10:51,rt rowiepop can believe amp gave to jaime lannister the same ending a prince charming from shrek gameofthrones got got8x05 http
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:10:38,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,05/14/2019,JaimeLannister,Pos,0.35,0.5625,05/14/2019 23:10:32,rt rowiepop can believe amp gave to jaime lannister the same ending a prince charming from shrek gameofthrones got got8x05 http
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,05/14/2019,JaimeLannister,Pos,0.35,0.5625,05/14/2019 23:10:31,rt rowiepop can believe amp gave to jaime lannister the same ending a prince charming from shrek gameofthrones got got8x05 http
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:10:29,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:10:12,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:10:08,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:09:54,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,05/14/2019,JaimeLannister,Pos,0.35,0.5625,05/14/2019 23:09:38,rt rowiepop can believe amp gave to jaime lannister the same ending a prince charming from shrek gameofthrones got got8x05 http
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:09:29,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @endgamebraime: jaime lannister: *gets stabbed three times, an entire building falls on his head*
me: *kicking his corpse* will you stop…",05/14/2019,JaimeLannister,Neu,0.0,0.625,05/14/2019 23:09:26,rt endgamebraime jaime lannister get stabbed three time an entire building fall on his head me kicking his corpse will you stop
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:09:26,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,05/14/2019,JaimeLannister,Pos,0.35,0.5625,05/14/2019 23:09:15,rt rowiepop can believe amp gave to jaime lannister the same ending a prince charming from shrek gameofthrones got got8x05 http
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,05/14/2019,JaimeLannister,Pos,0.35,0.5625,05/14/2019 23:09:07,rt rowiepop can believe amp gave to jaime lannister the same ending a prince charming from shrek gameofthrones got got8x05 http
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:09:03,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:08:58,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:08:57,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,05/14/2019,JaimeLannister,Pos,0.35,0.5625,05/14/2019 23:08:54,rt rowiepop can believe amp gave to jaime lannister the same ending a prince charming from shrek gameofthrones got got8x05 http
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,05/14/2019,JaimeLannister,Pos,0.35,0.5625,05/14/2019 23:08:49,rt rowiepop can believe amp gave to jaime lannister the same ending a prince charming from shrek gameofthrones got got8x05 http
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,05/14/2019,JaimeLannister,Pos,0.35,0.5625,05/14/2019 23:08:36,rt rowiepop can believe amp gave to jaime lannister the same ending a prince charming from shrek gameofthrones got got8x05 http
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,05/14/2019,JaimeLannister,Pos,0.35,0.5625,05/14/2019 23:08:29,rt rowiepop can believe amp gave to jaime lannister the same ending a prince charming from shrek gameofthrones got got8x05 http
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:07:39,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:07:34,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:07:29,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:07:20,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:07:12,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
Tbh not mad about Dany. I’m furious about Jaime Lannister though. https://t.co/S5jEZAct0N,05/14/2019,JaimeLannister,Pos,0.3125,1.0,05/14/2019 23:07:12,tbh not mad about dany m furious about jaime lannister though http co s5jezact0n
RT @HootingJay: The only one not giving the current season of Game of Thrones two thumbs down is Jaime Lanister. #GOTS8E5 #GameofThrones #J…,05/14/2019,JaimeLannister,Neg,-0.1388888888888889,0.5222222222222221,05/14/2019 23:07:08,rt hootingjay the only one not giving the current season of game of throne two thumb down is jaime lanister gots8e5 gameofthrones
@DrePisco Jaime Lannister?,05/14/2019,JaimeLannister,Neu,0.0,0.0,05/14/2019 23:06:50,drepisco jaime lannister
The only one not giving the current season of Game of Thrones two thumbs down is Jaime Lanister. #GOTS8E5 #GameofThrones #JaimeLannister,05/14/2019,JaimeLannister,Neg,-0.1388888888888889,0.5222222222222221,05/14/2019 23:06:35,the only one not giving the current season of game of throne two thumb down is jaime lanister gots8e5 gameofthrones jaimelannister
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:06:33,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:06:32,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @DavidMBuisan: 7. THE CHARIOT 🐎
#gameofthrones #got #tarotcards #jaimelannister https://t.co/ajrghKSsoy",05/14/2019,JaimeLannister,Neu,0.0,0.0,05/14/2019 23:06:20,rt davidmbuisan 7 the chariot gameofthrones got tarotcards jaimelannister http co ajrghkssoy
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,05/14/2019,JaimeLannister,Pos,0.35,0.5625,05/14/2019 23:06:19,rt rowiepop can believe amp gave to jaime lannister the same ending a prince charming from shrek gameofthrones got got8x05 http
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:06:13,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:06:05,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
@alec___hansen @irrationalSid @RileyMcAtee What? Jaime Lannister is prolly the most dynamic character on the show a… https://t.co/wMvQxZ6wMq,05/14/2019,JaimeLannister,Pos,0.25,0.3333333333333333,05/14/2019 23:06:03,alec___hansen irrationalsid rileymcatee what jaime lannister is prolly the most dynamic character on the show http co wmvqxz6wmq
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:05:52,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,05/14/2019,JaimeLannister,Pos,0.35,0.5625,05/14/2019 23:05:26,rt rowiepop can believe amp gave to jaime lannister the same ending a prince charming from shrek gameofthrones got got8x05 http
@fazolindo TYRION E JAIME LANNISTER,05/14/2019,JaimeLannister,Neu,0.0,0.0,05/14/2019 23:05:23,fazolindo tyrion jaime lannister
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:05:16,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:05:15,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,05/14/2019,JaimeLannister,Pos,0.35,0.5625,05/14/2019 23:05:03,rt rowiepop can believe amp gave to jaime lannister the same ending a prince charming from shrek gameofthrones got got8x05 http
"RT @LordSnow: RIP Cersei and Jaime Lannister. They'll forever be our favorite twins, and incest couple. #GameOfThrones https://t.co/98dyruz…",05/14/2019,JaimeLannister,Pos,0.5,1.0,05/14/2019 23:05:01,rt lordsnow rip cersei and jaime lannister they ll forever be our favorite twin and incest couple gameofthrones http co 98dyruz
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:04:45,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:04:31,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"I wanna point out some things I don’t like:
- evolution of Jaime Lannister: gone
- the Night King deserved more tha… https://t.co/KiJ3wXsIRO",05/14/2019,JaimeLannister,Pos,0.5,0.5,05/14/2019 23:04:18,i wanna point out some thing don like evolution of jaime lannister gone the night king deserved more tha http co kij3wxsiro
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,05/14/2019,JaimeLannister,Pos,0.35,0.5625,05/14/2019 23:04:10,rt rowiepop can believe amp gave to jaime lannister the same ending a prince charming from shrek gameofthrones got got8x05 http
"RT @endgamebraime: jaime lannister: *gets stabbed three times, an entire building falls on his head*
me: *kicking his corpse* will you stop…",05/14/2019,JaimeLannister,Neu,0.0,0.625,05/14/2019 23:03:55,rt endgamebraime jaime lannister get stabbed three time an entire building fall on his head me kicking his corpse will you stop
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,05/14/2019,JaimeLannister,Pos,0.35,0.5625,05/14/2019 23:03:48,rt rowiepop can believe amp gave to jaime lannister the same ending a prince charming from shrek gameofthrones got got8x05 http
RT @FavSezGayRights: Jaime Lannister from Game of Thrones says Gay Rights🏳️‍🌈 https://t.co/lL1tbeN0Qb,05/14/2019,JaimeLannister,Pos,0.008333333333333331,0.4916666666666667,05/14/2019 23:03:47,rt favsezgayrights jaime lannister from game of throne say gay right http co ll1tben0qb
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:03:32,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:03:21,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:03:17,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:03:16,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,05/14/2019,JaimeLannister,Pos,0.35,0.5625,05/14/2019 23:03:15,rt rowiepop can believe amp gave to jaime lannister the same ending a prince charming from shrek gameofthrones got got8x05 http
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,05/14/2019,JaimeLannister,Pos,0.35,0.5625,05/14/2019 23:03:08,rt rowiepop can believe amp gave to jaime lannister the same ending a prince charming from shrek gameofthrones got got8x05 http
RT @HOT97: Jaime Lannister got his hand back? 😳🤔 #GameOfThrones #CongratulationsYouPlayedYourself https://t.co/RpGTzwRvr5,05/14/2019,JaimeLannister,Neu,0.0,0.0,05/14/2019 23:03:06,rt hot97 jaime lannister got his hand back gameofthrones congratulationsyouplayedyourself http co rpgtzwrvr5
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:02:53,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:02:44,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @marianaavilal: I’m still extremely disappointed with how they handled Jaime Lannister in this last season, and I’ve got some thoughts a…",05/14/2019,JaimeLannister,Neg,-0.375,0.4083333333333333,05/14/2019 23:02:43,rt marianaavilal m still extremely disappointed with how they handled jaime lannister in this last season and ve got some thought
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:02:42,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:02:21,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:02:20,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:02:02,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,05/14/2019,JaimeLannister,Pos,0.35,0.5625,05/14/2019 23:01:51,rt rowiepop can believe amp gave to jaime lannister the same ending a prince charming from shrek gameofthrones got got8x05 http
@Talking_Thrones I would like to know how Jaime Lannister lived so long with two punctured lungs.,05/14/2019,JaimeLannister,Neg,-0.05,0.4,05/14/2019 23:01:50,talking_thrones would like to know how jaime lannister lived so long with two punctured lung
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:01:48,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:01:32,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:01:29,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,05/14/2019,JaimeLannister,Pos,0.35,0.5625,05/14/2019 23:01:23,rt rowiepop can believe amp gave to jaime lannister the same ending a prince charming from shrek gameofthrones got got8x05 http
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,05/14/2019,JaimeLannister,Pos,0.35,0.5625,05/14/2019 23:01:22,rt rowiepop can believe amp gave to jaime lannister the same ending a prince charming from shrek gameofthrones got got8x05 http
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:01:22,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:01:20,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,05/14/2019,JaimeLannister,Pos,0.35,0.5625,05/14/2019 23:01:17,rt rowiepop can believe amp gave to jaime lannister the same ending a prince charming from shrek gameofthrones got got8x05 http
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:01:16,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:01:10,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
Jaime Lannister deserved better.,05/14/2019,JaimeLannister,Pos,0.5,0.5,05/14/2019 23:01:06,jaime lannister deserved better
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:01:01,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,05/14/2019,JaimeLannister,Pos,0.35,0.5625,05/14/2019 23:00:59,rt rowiepop can believe amp gave to jaime lannister the same ending a prince charming from shrek gameofthrones got got8x05 http
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:00:58,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:00:54,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/14/2019,JaimeLannister,Neg,-0.26666666666666666,0.55,05/14/2019 23:00:41,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,05/14/2019,JaimeLannister,Pos,0.35,0.5625,05/14/2019 23:00:36,rt rowiepop can believe amp gave to jaime lannister the same ending a prince charming from shrek gameofthrones got got8x05 http
